County,Year,State,Deaths,State_Name,Population,Death_Ratio_per_100000
Lancaster County,2009,PA,42,Pennsylvania,516577,8.130443283
Lancaster County,2010,PA,51,Pennsylvania,519445,9.818171317
Lancaster County,2011,PA,50,Pennsylvania,523996,9.542057573
Lancaster County,2012,PA,50,Pennsylvania,526949,9.488584284
Lancaster County,2013,PA,49,Pennsylvania,530109,9.243382021
Lancaster County,2014,PA,63,Pennsylvania,533414,11.81071363
Lancaster County,2015,PA,70,Pennsylvania,535960,13.06067617
Lapeer County,2009,MI,10,Michigan,88774,11.26455944
Lapeer County,2010,MI,14,Michigan,88319,15.85162875
Lawrence County,2003,PA,10,Pennsylvania,93696,10.67281421
Lawrence County,2004,PA,16,Pennsylvania,93250,17.15817694
Lawrence County,2006,PA,12,Pennsylvania,92248,13.00841211
Lawrence County,2007,PA,13,Pennsylvania,92007,14.12935972
Lawrence County,2008,OH,15,Ohio,62640,23.94636015
Lawrence County,2008,PA,19,Pennsylvania,91798,20.69761868
Lawrence County,2010,OH,11,Ohio,62450,17.61409127
Lawrence County,2010,PA,12,Pennsylvania,91108,13.17118145
Lawrence County,2011,OH,17,Ohio,62432,27.22962583
Lawrence County,2011,PA,21,Pennsylvania,90526,23.19775534
Lawrence County,2012,PA,14,Pennsylvania,89895,15.5737249
Lawrence County,2013,PA,24,Pennsylvania,89274,26.88352712
Lawrence County,2014,PA,20,Pennsylvania,88668,22.55605179
Lawrence County,2015,OH,23,Ohio,60990,37.71110018
Lawrence County,2015,PA,34,Pennsylvania,88154,38.56886812
Lebanon County,2014,PA,17,Pennsylvania,136538,12.45074631
Lebanon County,2015,PA,25,Pennsylvania,137492,18.18287609
Lee County,2003,FL,77,Florida,497662,15.4723487
Lee County,2004,FL,98,Florida,522431,18.75845805
Lee County,2004,VA,11,Virginia,25168,43.70629371
Lee County,2005,FL,81,Florida,555029,14.59383203
Lee County,2006,FL,98,Florida,582678,16.81889483
Lee County,2007,FL,98,Florida,604716,16.20595453
Lee County,2008,FL,95,Florida,610984,15.54868867
Lee County,2009,FL,93,Florida,612297,15.18870744
Lee County,2010,FL,106,Florida,618754,17.13120238
Lee County,2011,FL,96,Florida,631198,15.20917367
Lee County,2012,FL,67,Florida,644451,10.39644597
Lee County,2013,FL,60,Florida,660197,9.088196402
Lee County,2014,FL,86,Florida,677710,12.68979357
Lee County,2015,FL,102,Florida,700243,14.56637196
Lee County,2015,NC,10,North Carolina,59402,16.83445002
Lehigh County,2003,PA,33,Pennsylvania,321588,10.26157692
Lehigh County,2004,PA,37,Pennsylvania,326138,11.34489081
Lehigh County,2005,PA,33,Pennsylvania,331327,9.959948933
Lehigh County,2006,PA,25,Pennsylvania,336794,7.422935088
Lehigh County,2007,PA,28,Pennsylvania,340848,8.214805426
Lehigh County,2008,PA,39,Pennsylvania,344743,11.31277502
Lehigh County,2009,PA,47,Pennsylvania,347237,13.53542393
Lehigh County,2010,PA,36,Pennsylvania,349497,10.3005176
Lehigh County,2011,PA,60,Pennsylvania,353317,16.98191709
Lehigh County,2012,PA,44,Pennsylvania,354673,12.40579351
Lehigh County,2013,PA,49,Pennsylvania,355273,13.7922105
Lehigh County,2014,PA,55,Pennsylvania,357591,15.3807003
Lehigh County,2015,PA,69,Pennsylvania,359689,19.18323885
Lenawee County,2014,MI,19,Michigan,98774,19.23583129
Lenawee County,2015,MI,17,Michigan,98432,17.27080624
Lenoir County,2011,NC,10,North Carolina,59425,16.82793437
Lenoir County,2015,NC,11,North Carolina,58012,18.96159415
Leon County,2003,FL,11,Florida,250673,4.388187001
Leon County,2005,FL,16,Florida,258083,6.199555957
Leon County,2007,FL,13,Florida,268519,4.841370629
Leon County,2008,FL,14,Florida,271130,5.163574669
Leon County,2011,FL,13,Florida,278420,4.669204799
Leon County,2013,FL,11,Florida,282006,3.900626228
Leon County,2014,FL,18,Florida,283923,6.339747044
Leon County,2015,FL,14,Florida,286098,4.893428126
Levy County,2012,FL,13,Florida,39835,32.6346178
Lewis County,2005,WA,13,Washington,72060,18.04052179
Lewis County,2007,WA,12,Washington,74229,16.16618842
Lewis County,2008,WA,11,Washington,74899,14.68644441
Lewis County,2009,WA,11,Washington,75316,14.60513038
Lewis County,2010,WA,11,Washington,75455,14.57822543
Lewis County,2011,WA,17,Washington,75674,22.46478315
Lewis County,2014,WA,10,Washington,74877,13.35523592
Liberty County,2006,TX,12,Texas,74269,16.15748159
Liberty County,2007,TX,20,Texas,74515,26.84023351
Liberty County,2008,TX,13,Texas,74915,17.35300007
Liberty County,2009,TX,16,Texas,75041,21.32167748
Liberty County,2010,TX,12,Texas,75643,15.8639927
Liberty County,2011,TX,10,Texas,76005,13.15702914
Liberty County,2015,TX,14,Texas,79537,17.60187083
Licking County,2003,OH,11,Ohio,152582,7.209238311
Licking County,2004,OH,13,Ohio,155264,8.372835944
Licking County,2006,OH,24,Ohio,160263,14.97538421
Licking County,2007,OH,14,Ohio,162375,8.622016936
Licking County,2008,OH,27,Ohio,163916,16.47185144
Licking County,2009,OH,11,Ohio,165283,6.655251901
Licking County,2010,OH,22,Ohio,166492,13.21384811
Licking County,2011,OH,22,Ohio,167195,13.15828823
Licking County,2012,OH,13,Ohio,167636,7.754897516
Licking County,2013,OH,23,Ohio,168532,13.64725987
Licking County,2014,OH,23,Ohio,169506,13.56884122
Licking County,2015,OH,28,Ohio,170721,16.40102858
Lincoln County,2006,NC,11,North Carolina,72179,15.23988972
Lincoln County,2009,NC,15,North Carolina,77573,19.33662486
Lincoln County,2011,NC,14,North Carolina,78301,17.87972057
Lincoln County,2012,NC,11,North Carolina,78743,13.9694957
Lincoln County,2013,NC,15,North Carolina,79140,18.95375284
Lincoln County,2014,MO,11,Missouri,54167,20.30756734
Lincoln County,2015,MO,12,Missouri,54569,21.99050743
Livingston County,2006,MI,16,Michigan,181620,8.809602467
Livingston County,2007,MI,14,Michigan,181903,7.696409625
Livingston County,2008,MI,21,Michigan,181171,11.59125909
Livingston County,2009,MI,13,Michigan,181082,7.179068047
Livingston County,2010,MI,11,Michigan,180967,6.078456293
Livingston County,2011,MI,12,Michigan,182052,6.591523301
Livingston County,2012,MI,25,Michigan,182805,13.67577473
Livingston County,2013,MI,23,Michigan,184238,12.48385241
Livingston County,2014,MI,41,Michigan,185567,22.09444567
Livingston County,2015,MI,21,Michigan,187221,11.21669044
Lorain County,2003,OH,13,Ohio,290622,4.473164454
Lorain County,2004,OH,13,Ohio,292125,4.450149765
Lorain County,2005,OH,14,Ohio,294873,4.747806683
Lorain County,2006,OH,18,Ohio,297259,6.055325491
Lorain County,2007,OH,16,Ohio,298609,5.358177416
Lorain County,2008,OH,18,Ohio,299814,6.003722308
Lorain County,2009,OH,21,Ohio,300893,6.979225173
Lorain County,2010,OH,34,Ohio,301356,11.28233717
Lorain County,2011,OH,25,Ohio,301899,8.28091514
Lorain County,2012,OH,70,Ohio,301757,23.19747346
Lorain County,2013,OH,69,Ohio,303159,22.76033369
Lorain County,2014,OH,71,Ohio,304551,23.31300833
Lorain County,2015,OH,63,Ohio,305533,20.61970393
Loudoun County,2013,VA,14,Virginia,350001,3.999988571
Loudoun County,2014,VA,23,Virginia,362330,6.347804488
Loudoun County,2015,VA,20,Virginia,374176,5.345078252
Lubbock County,2003,TX,14,Texas,253388,5.525123526
Lubbock County,2004,TX,17,Texas,255669,6.649222237
Lubbock County,2005,TX,22,Texas,257779,8.534442294
Lubbock County,2006,TX,18,Texas,261761,6.876501847
Lubbock County,2007,TX,15,Texas,265215,5.6557887
Lubbock County,2008,TX,18,Texas,268197,6.711484469
Lubbock County,2009,TX,18,Texas,274252,6.56330674
Lubbock County,2010,TX,19,Texas,278831,6.814163418
Lubbock County,2011,TX,21,Texas,283476,7.408034543
Lubbock County,2012,TX,19,Texas,286062,6.641916787
Lubbock County,2013,TX,29,Texas,289646,10.01222182
Lubbock County,2014,TX,27,Texas,294591,9.165249448
Lubbock County,2015,TX,27,Texas,298509,9.044953418
Lucas County,2003,OH,19,Ohio,453778,4.187069448
Lucas County,2004,OH,33,Ohio,451255,7.312938361
Lucas County,2005,OH,59,Ohio,449224,13.13375955
Lucas County,2006,OH,44,Ohio,446769,9.848489936
Lucas County,2007,OH,84,Ohio,445482,18.85598071
Lucas County,2008,OH,73,Ohio,443909,16.44481189
Lucas County,2009,OH,28,Ohio,442603,6.326211074
Lucas County,2010,OH,54,Ohio,441815,12.22231024
Lucas County,2011,OH,57,Ohio,439409,12.97196917
Lucas County,2012,OH,90,Ohio,436846,20.60222596
Lucas County,2013,OH,72,Ohio,436269,16.50357921
Lucas County,2014,OH,116,Ohio,434736,26.6828604
Lucas County,2015,OH,119,Ohio,433826,27.43035226
Luzerne County,2003,PA,46,Pennsylvania,315640,14.57356482
Luzerne County,2004,PA,49,Pennsylvania,315439,15.53390671
Luzerne County,2005,PA,46,Pennsylvania,316187,14.54835272
Luzerne County,2006,PA,33,Pennsylvania,316837,10.41545022
Luzerne County,2007,PA,51,Pennsylvania,318232,16.02604389
Luzerne County,2008,PA,57,Pennsylvania,319210,17.85658344
Luzerne County,2009,PA,48,Pennsylvania,320527,14.97533749
Luzerne County,2010,PA,45,Pennsylvania,320918,14.0222736
Luzerne County,2011,PA,52,Pennsylvania,321073,16.19569381
Luzerne County,2012,PA,58,Pennsylvania,321232,18.05548638
Luzerne County,2013,PA,59,Pennsylvania,319737,18.45266578
Luzerne County,2014,PA,57,Pennsylvania,319269,17.85328359
Luzerne County,2015,PA,87,Pennsylvania,318203,27.34103701
Lycoming County,2010,PA,12,Pennsylvania,116111,10.33493812
Lycoming County,2012,PA,11,Pennsylvania,117237,9.382703413
Lycoming County,2013,PA,14,Pennsylvania,116626,12.00418432
Lycoming County,2014,PA,12,Pennsylvania,116331,10.31539315
Lycoming County,2015,PA,15,Pennsylvania,115644,12.97084155
Macomb County,2003,MI,82,Michigan,815982,10.04924128
Macomb County,2004,MI,95,Michigan,823418,11.53727511
Macomb County,2005,MI,125,Michigan,828765,15.08268327
Macomb County,2006,MI,144,Michigan,833328,17.28011059
Macomb County,2007,MI,169,Michigan,835703,20.22249531
Macomb County,2008,MI,178,Michigan,837857,21.2446754
Macomb County,2009,MI,200,Michigan,839435,23.82554933
Macomb County,2010,MI,203,Michigan,840978,24.13856248
Macomb County,2011,MI,211,Michigan,844159,24.99529117
Macomb County,2012,MI,174,Michigan,849761,20.4763457
Macomb County,2013,MI,237,Michigan,857146,27.64989862
Macomb County,2014,MI,252,Michigan,862914,29.20337368
Macomb County,2015,MI,251,Michigan,865031,29.01630115
Macon County,2006,NC,13,North Carolina,32736,39.71163245
Madison County,2010,OH,11,Ohio,43435,25.32519857
Madison County,2014,GA,12,Georgia,28376,42.28925853
Mahoning County,2003,OH,14,Ohio,251696,5.56226559
Mahoning County,2004,OH,16,Ohio,249825,6.404483138
Mahoning County,2005,OH,30,Ohio,247702,12.11132732
Mahoning County,2006,OH,27,Ohio,246112,10.970615
Mahoning County,2007,OH,26,Ohio,243453,10.67967945
Mahoning County,2008,OH,42,Ohio,241572,17.38612091
Mahoning County,2009,OH,27,Ohio,240050,11.24765674
Mahoning County,2010,OH,50,Ohio,238823,20.936007
Mahoning County,2011,OH,47,Ohio,237304,19.8058187
Mahoning County,2012,OH,47,Ohio,235689,19.94153312
Mahoning County,2013,OH,41,Ohio,234431,17.48915459
Mahoning County,2014,OH,48,Ohio,233472,20.55921053
Mahoning County,2015,OH,60,Ohio,231988,25.86340673
Manatee County,2003,FL,42,Florida,287000,14.63414634
Manatee County,2004,FL,46,Florida,296183,15.53093864
Manatee County,2005,FL,43,Florida,306845,14.01358992
Manatee County,2006,FL,54,Florida,313771,17.21000347
Manatee County,2007,FL,46,Florida,316410,14.5380993
Manatee County,2008,FL,45,Florida,318766,14.11693844
Manatee County,2009,FL,74,Florida,320711,23.07373305
Manatee County,2010,FL,76,Florida,322833,23.54158342
Manatee County,2011,FL,73,Florida,327619,22.28197998
Manatee County,2012,FL,40,Florida,333965,11.97730301
Manatee County,2013,FL,69,Florida,342024,20.17402288
Manatee County,2014,FL,91,Florida,351080,25.92001823
Manatee County,2015,FL,148,Florida,362821,40.79146466
Manistee County,2011,MI,10,Michigan,24776,40.3616403
Maricopa County,2003,AZ,368,Arizona,3328468,11.05613754
Maricopa County,2004,AZ,417,Arizona,3417860,12.20061676
Maricopa County,2005,AZ,464,Arizona,3538988,13.11109278
Maricopa County,2006,AZ,538,Arizona,3642884,14.76851857
Maricopa County,2007,AZ,574,Arizona,3711954,15.4635537
Maricopa County,2008,AZ,526,Arizona,3771061,13.94832913
Maricopa County,2009,AZ,566,Arizona,3803779,14.87993913
Maricopa County,2010,AZ,609,Arizona,3817117,15.95444939
Maricopa County,2011,AZ,627,Arizona,3875371,16.17909614
Maricopa County,2012,AZ,630,Arizona,3948165,15.95677992
Maricopa County,2013,AZ,705,Arizona,4018657,17.54317425
Maricopa County,2014,AZ,695,Arizona,4094842,16.97257184
Maricopa County,2015,AZ,706,Arizona,4174423,16.91251701
Marion County,2003,FL,43,Florida,280091,15.35215341
Marion County,2004,FL,18,Florida,291164,6.18208295
Marion County,2005,FL,28,Florida,303558,9.223937435
Marion County,2006,FL,55,Florida,316310,17.38800544
Marion County,2007,FL,30,Florida,325634,9.212797189
Marion County,2008,FL,38,Florida,330052,11.51333729
Marion County,2009,FL,53,Florida,330880,16.01789168
Marion County,2010,FL,51,Florida,331298,15.39399574
Marion County,2011,FL,46,Florida,332325,13.84187166
Marion County,2011,OH,13,Ohio,66614,19.51541718
Marion County,2012,FL,44,Florida,333945,13.17582237
Marion County,2012,OH,19,Ohio,66301,28.65718466
Marion County,2013,FL,45,Florida,335196,13.42498121
Marion County,2013,OH,18,Ohio,65996,27.27438027
Marion County,2014,FL,57,Florida,338165,16.85567696
Marion County,2014,OH,27,Ohio,65822,41.01971985
Marion County,2015,FL,42,Florida,342388,12.26678505
Marion County,2015,OH,22,Ohio,65470,33.60317703
Marquette County,2013,MI,10,Michigan,67792,14.75100307
Marquette County,2015,MI,12,Michigan,67357,17.81552029
Martin County,2003,FL,15,Florida,136598,10.9811271
Martin County,2004,FL,16,Florida,139729,11.45073678
Martin County,2005,FL,25,Florida,141912,17.6165511
Martin County,2006,FL,17,Florida,141802,11.98854741
Martin County,2007,FL,27,Florida,143542,18.8098257
Martin County,2008,FL,22,Florida,144369,15.23872854
Martin County,2009,FL,24,Florida,145506,16.49416519
Martin County,2010,FL,20,Florida,146318,13.66885824
Martin County,2011,FL,22,Florida,147904,14.8745132
Martin County,2012,FL,17,Florida,149032,11.40694616
Martin County,2013,FL,18,Florida,151197,11.90499812
Martin County,2014,FL,16,Florida,153218,10.44263729
Martin County,2015,FL,23,Florida,155674,14.77446459
Mason County,2012,WA,14,Washington,60689,23.06843085
Mason County,2013,WA,10,Washington,60480,16.53439153
Mason County,2015,WA,10,Washington,60999,16.39371137
McDowell County,2007,NC,13,North Carolina,44345,29.31559364
McDowell County,2008,NC,14,North Carolina,44768,31.27233738
McLennan County,2004,TX,11,Texas,221353,4.969437957
McLennan County,2005,TX,10,Texas,222794,4.488451215
McLennan County,2006,TX,15,Texas,224452,6.682943346
McLennan County,2007,TX,12,Texas,226741,5.292382057
McLennan County,2009,TX,12,Texas,231679,5.179580368
McLennan County,2010,TX,14,Texas,234906,5.959830741
McLennan County,2012,TX,20,Texas,239369,8.355300812
McLennan County,2013,TX,11,Texas,241447,4.555865262
McLennan County,2014,TX,13,Texas,243182,5.345790396
McLennan County,2015,TX,21,Texas,245471,8.554982055
Mecklenburg County,2003,NC,38,North Carolina,753991,5.039847956
Mecklenburg County,2004,NC,40,North Carolina,772949,5.174985672
Mecklenburg County,2005,NC,64,North Carolina,798701,8.013011127
Mecklenburg County,2006,NC,59,North Carolina,831507,7.095550609
Mecklenburg County,2007,NC,50,North Carolina,862177,5.799273235
Mecklenburg County,2008,NC,66,North Carolina,887991,7.432507762
Mecklenburg County,2009,NC,50,North Carolina,908704,5.502341797
Mecklenburg County,2010,NC,65,North Carolina,919628,7.068075352
Mecklenburg County,2011,NC,79,North Carolina,944015,8.368511094
Mecklenburg County,2012,NC,92,North Carolina,967418,9.50984993
Mecklenburg County,2013,NC,59,North Carolina,991182,5.952489048
Mecklenburg County,2014,NC,103,North Carolina,1010878,10.18916229
Mecklenburg County,2015,NC,110,North Carolina,1034049,10.63779376
Medina County,2009,OH,11,Ohio,171688,6.406970784
Medina County,2011,OH,12,Ohio,173514,6.91586846
Medina County,2012,OH,17,Ohio,173648,9.789919838
Medina County,2013,OH,14,Ohio,174672,8.015022442
Medina County,2014,OH,17,Ohio,175898,9.664692037
Medina County,2015,OH,27,Ohio,176185,15.32480064
Mercer County,2003,PA,13,Pennsylvania,119431,10.88494612
Mercer County,2004,PA,13,Pennsylvania,119113,10.91400603
Mercer County,2005,PA,20,Pennsylvania,118594,16.86425957
Mercer County,2006,PA,11,Pennsylvania,118123,9.312326981
Mercer County,2007,PA,23,Pennsylvania,117794,19.52561251
Mercer County,2008,PA,18,Pennsylvania,117189,15.35980339
Mercer County,2009,PA,23,Pennsylvania,116816,19.68908369
Mercer County,2010,PA,17,Pennsylvania,116638,14.57500986
Mercer County,2011,PA,14,Pennsylvania,116169,12.05140786
Mercer County,2012,PA,19,Pennsylvania,115660,16.4274598
Mercer County,2013,PA,24,Pennsylvania,115162,20.84020771
Mercer County,2014,PA,26,Pennsylvania,114724,22.66308706
Mercer County,2015,PA,11,Pennsylvania,113684,9.675943844
Miami County,2005,OH,11,Ohio,101564,10.83060927
Miami County,2007,OH,12,Ohio,102130,11.74973074
Miami County,2008,OH,21,Ohio,102430,20.50180611
Miami County,2010,OH,14,Ohio,102506,13.65773711
Miami County,2011,OH,14,Ohio,102742,13.62636507
Miami County,2012,OH,16,Ohio,102947,15.54197791
Miami County,2013,OH,12,Ohio,103228,11.62475297
Miami County,2014,OH,19,Ohio,103876,18.29103932
Miami County,2015,OH,17,Ohio,104100,16.33045149
Miami-Dade County,2003,FL,94,Florida,2336070,4.023852025
Miami-Dade County,2004,FL,123,Florida,2358684,5.214772305
Miami-Dade County,2005,FL,124,Florida,2385872,5.197261211
Miami-Dade County,2006,FL,142,Florida,2405911,5.902130212
Miami-Dade County,2007,FL,149,Florida,2415576,6.168301059
Miami-Dade County,2008,FL,149,Florida,2436062,6.116428892
Miami-Dade County,2009,FL,155,Florida,2463943,6.29072994
Miami-Dade County,2010,FL,98,Florida,2496435,3.925597903
Miami-Dade County,2011,FL,122,Florida,2544511,4.794634411
Miami-Dade County,2012,FL,135,Florida,2576473,5.239721123
Miami-Dade County,2013,FL,110,Florida,2609570,4.215253854
Miami-Dade County,2014,FL,139,Florida,2634056,5.277032835
Miami-Dade County,2015,FL,202,Florida,2659549,7.595272732
Middlesex County,2003,MA,148,Massachusetts,1464083,10.10871651
Middlesex County,2004,MA,113,Massachusetts,1459232,7.743799478
Middlesex County,2005,MA,156,Massachusetts,1454868,10.72262226
Middlesex County,2006,MA,162,Massachusetts,1456528,11.12234025
Middlesex County,2007,MA,165,Massachusetts,1463106,11.2773784
Middlesex County,2008,MA,147,Massachusetts,1477049,9.952276465
Middlesex County,2009,MA,148,Massachusetts,1494764,9.901228555
Middlesex County,2010,MA,126,Massachusetts,1503085,8.382759458
Middlesex County,2011,MA,167,Massachusetts,1524996,10.9508484
Middlesex County,2012,MA,146,Massachusetts,1543163,9.46108739
Middlesex County,2013,MA,167,Massachusetts,1560625,10.70084101
Middlesex County,2014,MA,258,Massachusetts,1575520,16.37554585
Middlesex County,2015,MA,323,Massachusetts,1586107,20.36432599
Midland County,2005,TX,11,Texas,122516,8.978419145
Midland County,2006,TX,11,Texas,125844,8.740980897
Midland County,2007,TX,12,Texas,128954,9.305643873
Midland County,2008,TX,15,Texas,132502,11.32058384
Midland County,2010,TX,12,Texas,136872,8.767315448
Midland County,2011,TX,14,Texas,140247,9.982388215
Midland County,2012,MI,10,Michigan,83743,11.94129659
Midland County,2013,TX,17,Texas,152387,11.15580725
Midland County,2014,TX,17,Texas,156767,10.84411898
Midland County,2015,TX,11,Texas,162381,6.774191562
Mifflin County,2004,PA,10,Pennsylvania,46313,21.59220953
Mohave County,2003,AZ,11,Arizona,172633,6.371898768
Mohave County,2004,AZ,10,Arizona,180521,5.539521718
Mohave County,2005,AZ,24,Arizona,188773,12.71368257
Mohave County,2006,AZ,15,Arizona,196168,7.646507076
Mohave County,2007,AZ,19,Arizona,199760,9.511413696
Mohave County,2008,AZ,26,Arizona,200078,12.99493198
Mohave County,2009,AZ,51,Arizona,199696,25.538819
Mohave County,2010,AZ,67,Arizona,200186,33.46887395
Mohave County,2011,AZ,52,Arizona,202888,25.62990418
Mohave County,2012,AZ,65,Arizona,203484,31.94354347
Mohave County,2013,AZ,61,Arizona,203322,30.00167222
Mohave County,2014,AZ,56,Arizona,203670,27.49545834
Mohave County,2015,AZ,58,Arizona,204890,28.30787252
Monroe County,2003,FL,17,Florida,78497,21.65687861
Monroe County,2003,PA,17,Pennsylvania,154027,11.03702598
Monroe County,2004,FL,14,Florida,77616,18.03751804
Monroe County,2004,PA,10,Pennsylvania,158181,6.32187178
Monroe County,2005,MI,16,Michigan,152374,10.50047908
Monroe County,2005,PA,18,Pennsylvania,162045,11.10802555
Monroe County,2006,FL,15,Florida,73793,20.3271313
Monroe County,2006,MI,13,Michigan,153460,8.47126287
Monroe County,2006,PA,19,Pennsylvania,165185,11.50225505
Monroe County,2007,FL,17,Florida,72906,23.31769676
Monroe County,2007,MI,29,Michigan,153424,18.90186672
Monroe County,2007,PA,23,Pennsylvania,167352,13.74348678
Monroe County,2008,FL,18,Florida,72730,24.74907191
Monroe County,2008,MI,22,Michigan,152806,14.39734042
Monroe County,2008,PA,22,Pennsylvania,168576,13.05049355
Monroe County,2009,MI,18,Michigan,152296,11.81908914
Monroe County,2009,PA,27,Pennsylvania,169390,15.93954779
Monroe County,2010,FL,16,Florida,73090,21.89081954
Monroe County,2010,MI,19,Michigan,152021,12.49827326
Monroe County,2010,PA,15,Pennsylvania,169842,8.831737733
Monroe County,2011,FL,20,Florida,73988,27.0314105
Monroe County,2011,MI,20,Michigan,151511,13.20036169
Monroe County,2011,PA,18,Pennsylvania,169921,10.593158
Monroe County,2012,MI,41,Michigan,150835,27.18202009
Monroe County,2012,PA,23,Pennsylvania,168675,13.63568994
Monroe County,2013,MI,36,Michigan,150193,23.96915968
Monroe County,2013,PA,22,Pennsylvania,167435,13.13942724
Monroe County,2014,FL,10,Florida,76353,13.09706233
Monroe County,2014,MI,35,Michigan,149919,23.34594014
Monroe County,2014,PA,20,Pennsylvania,167387,11.94835919
Monroe County,2015,FL,19,Florida,76758,24.7531202
Monroe County,2015,MI,46,Michigan,149439,30.78179056
Monroe County,2015,PA,36,Pennsylvania,166602,21.60838405
Montcalm County,2015,MI,14,Michigan,62778,22.30080601
Montgomery County,2003,OH,52,Ohio,551742,9.424694876
Montgomery County,2003,PA,67,Pennsylvania,772666,8.671275816
Montgomery County,2003,TX,57,Texas,341499,16.69111769
Montgomery County,2004,OH,137,Ohio,549713,24.92209571
Montgomery County,2004,PA,77,Pennsylvania,776493,9.916380444
Montgomery County,2004,TX,28,Texas,357607,7.82982436
Montgomery County,2005,OH,131,Ohio,546979,23.94973116
Montgomery County,2005,PA,63,Pennsylvania,779401,8.083130507
Montgomery County,2005,TX,41,Texas,372541,11.00550007
Montgomery County,2005,VA,10,Virginia,88696,11.27446559
Montgomery County,2006,OH,142,Ohio,543620,26.12118759
Montgomery County,2006,PA,108,Pennsylvania,781519,13.81924176
Montgomery County,2006,TX,73,Texas,392497,18.59886827
Montgomery County,2007,OH,131,Ohio,540667,24.22933155
Montgomery County,2007,PA,78,Pennsylvania,785170,9.934154387
Montgomery County,2007,TX,58,Texas,411416,14.09765298
Montgomery County,2008,OH,164,Ohio,537664,30.50232115
Montgomery County,2008,PA,102,Pennsylvania,789250,12.9236617
Montgomery County,2008,TX,51,Texas,429818,11.86548725
Montgomery County,2008,VA,11,Virginia,92724,11.8631638
Montgomery County,2009,OH,92,Ohio,535294,17.18681696
Montgomery County,2009,PA,107,Pennsylvania,795494,13.45076141
Montgomery County,2009,TX,54,Texas,445836,12.11207709
Montgomery County,2009,VA,12,Virginia,93772,12.79699697
Montgomery County,2010,OH,130,Ohio,535153,24.29211833
Montgomery County,2010,PA,109,Pennsylvania,799874,13.62714628
Montgomery County,2010,TX,30,Texas,455746,6.582614
Montgomery County,2011,OH,131,Ohio,534638,24.50256061
Montgomery County,2011,PA,111,Pennsylvania,805333,13.78311829
Montgomery County,2011,TX,42,Texas,471456,8.908572592
Montgomery County,2011,VA,13,Virginia,94761,13.71872395
Montgomery County,2012,OH,168,Ohio,534464,31.43336127
Montgomery County,2012,PA,134,Pennsylvania,808782,16.56812343
Montgomery County,2012,TX,33,Texas,484627,6.809360601
Montgomery County,2013,OH,212,Ohio,534448,39.66709577
Montgomery County,2013,PA,136,Pennsylvania,812750,16.73331283
Montgomery County,2013,TX,41,Texas,498488,8.224872013
Montgomery County,2014,OH,264,Ohio,532708,49.55810688
Montgomery County,2014,PA,147,Pennsylvania,815966,18.01545653
Montgomery County,2014,TX,31,Texas,517262,5.993094409
Montgomery County,2015,OH,258,Ohio,532059,48.49086286
Montgomery County,2015,PA,147,Pennsylvania,817432,17.98314722
Montgomery County,2015,TX,48,Texas,535913,8.95667767
Moore County,2014,NC,11,North Carolina,92849,11.84719275
Moore County,2015,NC,11,North Carolina,94057,11.69503599
Murray County,2008,GA,11,Georgia,39869,27.59035842
Murray County,2010,GA,10,Georgia,39628,25.23468255
Murray County,2011,GA,15,Georgia,39363,38.10685161
Murray County,2012,GA,10,Georgia,39311,25.43817252
Murray County,2013,GA,10,Georgia,39173,25.527787
Murray County,2014,GA,10,Georgia,39212,25.50239723
Muscogee County,2003,GA,13,Georgia,180838,7.188754576
Muscogee County,2008,GA,11,Georgia,184763,5.953572956
Muscogee County,2009,GA,14,Georgia,188796,7.415411343
Muscogee County,2010,GA,23,Georgia,189885,12.11259447
Muscogee County,2011,GA,21,Georgia,195340,10.75048633
Muscogee County,2012,GA,21,Georgia,199077,10.54868217
Muscogee County,2013,GA,11,Georgia,203370,5.408860697
Muscogee County,2014,GA,21,Georgia,200746,10.46098054
Muscogee County,2015,GA,14,Georgia,198925,7.037828327
Muskegon County,2003,MI,12,Michigan,172269,6.965849921
Muskegon County,2004,MI,12,Michigan,172771,6.945610085
Muskegon County,2005,MI,14,Michigan,173608,8.064144509
Muskegon County,2006,MI,15,Michigan,173710,8.635081458
Muskegon County,2007,MI,27,Michigan,173738,15.54064166
Muskegon County,2008,MI,14,Michigan,173846,8.053104472
Muskegon County,2009,MI,19,Michigan,172755,10.99823449
Muskegon County,2010,MI,28,Michigan,172188,16.26129579
Muskegon County,2011,MI,23,Michigan,170056,13.52495648
Muskegon County,2012,MI,17,Michigan,170191,9.988777315
Muskegon County,2013,MI,33,Michigan,172312,19.15130693
Muskegon County,2014,MI,44,Michigan,172304,25.53626149
Muskegon County,2015,MI,30,Michigan,172506,17.39069945
Muskingum County,2013,OH,10,Ohio,85660,11.67406024
Muskingum County,2015,OH,13,Ohio,86213,15.07893241
Nacogdoches County,2015,TX,15,Texas,65456,22.91615742
Nash County,2006,NC,10,North Carolina,92127,10.85458118
Nash County,2011,NC,10,North Carolina,95778,10.44081104
Nash County,2012,NC,14,North Carolina,95225,14.70202153
Nash County,2013,NC,11,North Carolina,94463,11.64477097
Nash County,2015,NC,10,North Carolina,93855,10.65473337
Nassau County,2004,FL,13,Florida,63699,20.40848365
Nassau County,2005,FL,17,Florida,65568,25.9272816
Nassau County,2007,FL,10,Florida,69969,14.29204362
Nassau County,2008,FL,17,Florida,71557,23.7572844
